query_id,hit_id,seq_length,percent_ident,taxonomy_query,taxonomy_hit,consensus_genus,species
5f8bc9840120e2fcddfb562429e6f0eb,AB819381.1.1233,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
9c8fe4f590ed08b997a8ca49bb3bb647,X81930.1.1314,407,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus fascians,Rhodococcus,Rhodococcus fascians
ec098ad12ef2923b449a01762462578b,KU324909.1.1217,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis,Lactococcus,Lactococcus lactis
cf25d4a90f748550689c08313753196f,AJ308305.1.1371,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
96b0286b4ae29270053ee791adbf4d73,KP030688.1.1443,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;Rahnella aquatilis,NA,Rahnella aquatilis
72ba70297f3cb1f18ca4b6d6bd72b9c9,GQ870339.1.1298,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas cannabina,Pseudomonas,Pseudomonas cannabina
fffd4f5b0a950331549da5b598dc5879,JX113241.1.1429,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas rhizosphaerae,Pseudomonas,Pseudomonas rhizosphaerae
62611dedc42201591d0c89973f903dde,MH447042.1.1230,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus hominis,Staphylococcus,Staphylococcus hominis
427f5142ae52662b7db0bdd5689461f0,KY795330.1.1207,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus durans,Enterococcus,Enterococcus durans
bd50f739b6f809dd8cfc398c458813a6,KP214596.1.1252,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus,Acinetobacter,Acinetobacter calcoaceticus
60f4ae1cfdd199254875a22d5639345f,HM007593.1.1356,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis,Yersinia,Yersinia pseudotuberculosis
a15e49cc14f46be48ea912bae4cdf9bd,AM182407.1.1488,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia similis,Yersinia,Yersinia similis
e7e26e01e06403c0fdea71ede3e80e5c,KP100514.1.1372,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium testaceum,Microbacterium,Microbacterium testaceum
c41af3ba7aeabdb1886cf01eddb79139,EU931555.1.1428,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingomonas paucimobilis,Sphingobium,Sphingomonas paucimobilis
f93b764d7ef2fc78c19f2d419cc3c5e5,FJ494895.1.1266,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,Aeromonas,Aeromonas hydrophila
c674d2e9bc0413d6b50a85c75bdcc5c0,KY454856.1.1320,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens,Serratia,Serratia marcescens
83e9012bd9b435199668f8391e827936,CP019882.1683698.1685231,407,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium litorale,Mycobacterium,Mycobacterium litorale
32e7dd57efc183a5b7e69af26d8641b9,FJ976596.1.1388,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens,Serratia,Serratia marcescens
5311695b1caad97461726c83ba792bc1,FJ976592.1.1387,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Klebsiella aerogenes,NA,Klebsiella aerogenes
2dabc777d58c44e1b69881bbc1b3420b,AB680356.1.1468,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens,Serratia,Serratia liquefaciens
9a10d01f86f9d1be02fb982b8a7f9405,AJ704541.1.1449,422,100,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia meningoseptica,Elizabethkingia,Elizabethkingia meningoseptica
ffe1e63147af5c2cd21231f1d5d59488,EU557337.1.1436,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas yamanorum,Pseudomonas,Pseudomonas yamanorum
19a5cde0d8194c833b06f8a1f43df4bb,MF765331.1.1250,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas rhodesiae,Pseudomonas,Pseudomonas rhodesiae
6377e612d1fdfdadf18255fc486ce608,CP033019.5580938.5582477,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Janthinobacterium agaricidamnosum,NA,Janthinobacterium agaricidamnosum
2b868acb906ca5a23d3950b48894cd70,AF542073.1.1325,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus,Micrococcus,Micrococcus luteus
d23c2c7c5e43a787cae60ce5d18a5d2a,HM190225.1.1442,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas marginalis pv. marginalis,Pseudomonas,Pseudomonas marginalis pv. marginalis
ede58f307d3ec5c39ad03487b4037b36,EF154274.1.1410,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas tolaasii,Pseudomonas,Pseudomonas tolaasii
db424461aa669374102fa17ac4539038,AJ458414.1.1354,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas encheleia,Aeromonas,Aeromonas encheleia
355125e51ae04d2b38da4e215527f59f,JX867753.1.1444,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi,Pseudomonas,Pseudomonas fragi
a84f42c3cbe7d0f1da8107579d1c1045,KF026304.1.1492,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;uncultured bacterium,NA,uncultured bacterium
df701982c0328d89ff9ea33512a9c967,FJ950594.1.1443,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Pseudomonas,Pseudomonas putida
5b417a0a0068c9b6e23752143b558bc4,KY963489.1.1270,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
47e552b42fd938087a684faaf34f4e76,EU434369.1.1407,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas libanensis,Pseudomonas,Pseudomonas libanensis
6c7a73ea69f6a4be19adb4ebe9cbaa5b,KJ726554.1.1403,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola,Serratia,Serratia fonticola
2f870d24acf825669e0499fc6a06cce6,KC683715.1.1297,422,100,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium indologenes,Chryseobacterium,Chryseobacterium indologenes
4f359f019c5e22e6bd5bb03534b84411,AB016428.1.1451,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Pseudomonas,Pseudomonas putida
843e7a1382d2300fd69768e2029cdd5e,X81917.1.1396,408,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium propinquum,Corynebacterium,Corynebacterium propinquum
da967222d4974b81b78ca79dcab227a0,KF147077.1.1455,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas graminis,Pseudomonas,Pseudomonas graminis
9539c21798e79503a0c61a10a319ef43,HQ180186.1.1365,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter pittii,Acinetobacter,Acinetobacter pittii
fb830a0029ddc33879db95290710436e,MH620730.1.1422,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas migulae,Pseudomonas,Pseudomonas migulae
c95c29828395a6f53f96e96619916532,CP013913.890292.891842,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola,Serratia,Serratia fonticola
8167d75299b64e2197a8b2f407b8ae02,HF545840.1.1409,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Pseudomonas,Pseudomonas putida
cb3a451b5f9718c07b491a77b14ef21f,KC202262.1.1453,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas caviae,Aeromonas,Aeromonas caviae
a0e18b10dcc89ad8f1103ce0780e57f9,LC213257.1.1489,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;uncultured Burkholderiales bacterium,Rhizobacter,uncultured Burkholderiales bacterium
b9d614025bf292dfb0db9f43d7357e14,AM232813.1.1422,422,100,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium indologenes,Chryseobacterium,Chryseobacterium indologenes
6f4d0e434f7b2bded69bd2b472f7c4ef,AB680549.1.1464,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae,Pseudomonas,Pseudomonas syringae
44096941dbfe59d7ed96f5c3dd113f02,AJ234047.1.1393,419,100,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Schaalia odontolytica,Actinomyces,Schaalia odontolytica
b0b0a8231a00cae2e207d2b6e6695502,JQ579640.1.1441,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus,Acinetobacter,Acinetobacter calcoaceticus
69d4d654db67d027bd1512bc4ca830e8,JN175337.1.1529,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae,NA,Erwinia billingiae
4a7f867d55034fd3b2b4b28e0b1dda36,KF313553.1.1281,407,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis,Rhodococcus,Rhodococcus erythropolis
eda25e05d93f10bb528c112ddcf9da13,JN084135.1.1434,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava,Pseudomonas,Pseudomonas viridiflava
9890634d83cff6e3da9f74f9245bcc3e,DQ264409.1.1505,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;uncultured bacterium,NA,uncultured bacterium
0b015de4cd64900ca4c2e39049136f9e,MG755769.1.1243,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas moraviensis,Pseudomonas,Pseudomonas moraviensis
e64afb2ca7d2f51d117d7f8cb6fe5e7c,AY626386.1.1340,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium radiobacter,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Agrobacterium radiobacter
cac801a418d7fec65331b374a8a1f73b,Z30542.1.1437,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium larrymoorei,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Agrobacterium larrymoorei
f96ada7c4859c6238d0429cecde2f0be,FR828341.1.1380,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium rubi,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Agrobacterium rubi
745be8c3c3abe2dfa92740c439a262e6,KC355300.1.1464,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans,Pantoea,Pantoea agglomerans
f82634319380bb513f537c8f658feb2a,FJ406045.1.1381,407,100,Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;,Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albidoflavus,Streptomyces,Streptomyces albidoflavus
8028e105f842d81c059b540fe5724d56,KT766069.1.1448,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Kluyvera intermedia,Pseudomonas,Kluyvera intermedia
88386585d0db76209a15a24bd3f7b20a,KF956671.1.1425,427,100,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;Lysinibacillus sphaericus,NA,Lysinibacillus sphaericus
f4d6321c5a128364c3ec9543e21e7cde,EF179125.1.1461,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia aldovae,Yersinia,Yersinia aldovae
c7e9700eba384f1ae9d29e2a4225d3f5,KM979228.1.1393,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus sciuri,Staphylococcus,Staphylococcus sciuri
9e7125a102db8951720ec539b4e78113,KX881778.1.1254,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus equinus,Streptococcus,Streptococcus equinus
9b5c9bab644d7336d89dc8803f403bd2,AJ308302.1.1371,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas cichorii,Pseudomonas,Pseudomonas cichorii
9643259e2f71dd41bca40b412be648af,KC951278.1.1486,419,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium szulgai,Mycobacterium,Mycobacterium szulgai
19000f73ce9c3ff497e94ad11761fed8,FJ950585.1.1475,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia,Stenotrophomonas,Stenotrophomonas maltophilia
7f774c13c998d2499f513caeba3407cd,KF817727.1.1393,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;Rahnella aquatilis,Rahnella1,Rahnella aquatilis
6251bd9ebf43fae466939ab366f6e547,KP944149.1.1433,422,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus,Bacteroides,Bacteroides vulgatus
5203c525a0d0a6c831885ac86a569081,CP013913.5287879.5289429,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola,Serratia,Serratia fonticola
c644dd2fe8dd44028035444047c3d983,LN854578.1.1239,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri,Pseudomonas,Pseudomonas stutzeri
c4dd6f812a77b4e9a083471091576a9a,HG324078.1.1482,405,100,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium mortiferum,Fusobacterium,Fusobacterium mortiferum
9cd72e9782389c563c1c1c9d3ddc3b79,JQ806215.1.1370,407,100,Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;,Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces pratensis,Streptomyces,Streptomyces pratensis
516c4318d69f8934f0f32b821ec6f390,CP032296.4661785.4663334,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;Rahnella aquatilis,Rahnella1,Rahnella aquatilis
13c8f519fef1961fe401d3e2848f6a9c,CP010836.1.5191536,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hengshuiensis,Sphingomonas,Sphingomonas hengshuiensis
8b5af42e30fb434e1b9c05013c261439,CP003244.411596.413020,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella1;Rahnella aquatilis CIP 78.65 = ATCC 33071,Rahnella1,Rahnella aquatilis CIP 78.65 = ATCC 33071
cd2d6f67747cd851e23b2d8eb8827a45,KY644047.1.1386,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacteriaceae bacterium,NA,Enterobacteriaceae bacterium
b6635d67cb594473ddba9f8cfba5d13d,CP013020.1499308.1500777,422,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus,Bacteroides,Bacteroides vulgatus
13f7a1ef880f3b73eeffa18951ffe96f,KP009842.1.1397,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gallolyticus,Streptococcus,Streptococcus gallolyticus
4d837316c5a4b039199547bf52e715cc,JX122180.1.1385,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Clavibacter;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Clavibacter;Clavibacter michiganensis,Clavibacter,Clavibacter michiganensis
a29e39793732f967659c43447080a815,KF030912.1.1439,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Pseudomonas,Pseudomonas putida
85a8894aede2485bbbf6df706ff464da,GU227613.1.1465,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mendocina,Pseudomonas,Pseudomonas mendocina
