code,lake,trophic_level,taxa,S,SBTI,geometry
39297,Lake Mason,Mesotrophic,"Raoultella ornithinolytica, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Streptococcus salivarius, Pseudomonas koreensis, uncultured bacterium, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Serratia plymuthica, Pseudomonas putida, Pseudomonas fragi, Staphylococcus aureus, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas putida, Staphylococcus capitis, Serratia proteamaculans, Pseudomonas brassicacearum, Pseudomonas tolaasii, Staphylococcus epidermidis, Agrobacterium radiobacter, Pseudomonas fulva, Serratia liquefaciens, Aeromonas encheleia, Pseudomonas taetrolens, Janthinobacterium agaricidamnosum, Pseudomonas migulae, uncultured Burkholderiales bacterium",33,3.41308680057936,"c(172.17134, -42.7348972)"
39356,Lake Taylor,Oligotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Pseudomonas fluorescens, Aeromonas sobria, Lelliottia amnigena, Serratia plymuthica, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, Pseudomonas putida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fragi, Shewanella putrefaciens, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Serratia proteamaculans, Klebsiella oxytoca, Serratia fonticola, Pseudomonas tolaasii, Staphylococcus hominis, Pseudomonas fluorescens, Afipia broomeae, Bacillus mycoides, Pseudomonas fragi, Pseudomonas fluorescens, Pseudomonas fulva, Hafnia alvei, Serratia liquefaciens, Rhodococcus fascians, Pseudomonas migulae, Pseudomonas cannabina, Pseudomonas rhodesiae, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas putida, Rhodococcus erythropolis, Microbacterium oxydans, Mycobacterium vanbaalenii, Pseudomonas frederiksbergensis, Pseudomonas mandelii, Microbacterium oxydans, Corynebacterium afermentans",60,2.79242821838379,"c(172.2311, -42.7675)"
39357,Lake Sheppard,Mesotrophic,"Pseudomonas poae, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Pseudomonas koreensis, uncultured bacterium, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fragi, Pseudomonas fluorescens, Pseudomonas putida, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Pseudomonas fluorescens, Afipia broomeae, Pseudomonas fluorescens, Pseudomonas migulae, Hafnia alvei, Janthinobacterium agaricidamnosum, Pseudomonas migulae, Klebsiella aerogenes, Pseudomonas frederiksbergensis",31,3.76611183161562,"c(172.2511, -42.76222)"
39364,Lake Katrine,Oligotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Pseudomonas koreensis, Pseudomonas fluorescens, Aeromonas salmonicida, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas putida, Staphylococcus capitis, Pseudomonas tolaasii, Pseudomonas fluorescens, Bacillus thuringiensis, Bacillus mycoides, Stenotrophomonas rhizophila, Pseudomonas fluorescens, Pseudomonas graminis, Rhodococcus fascians, Pseudomonas migulae, Rhodococcus erythropolis, Pseudomonas taetrolens, Pseudomonas rhodesiae, Pseudomonas fluorescens, Microbacterium testaceum, Sphingomonas koreensis, Pseudomonas putida, Pseudomonas fluorescens, Pseudomonas migulae, Pseudomonas frederiksbergensis, Mycobacterium iranicum, Pseudomonas oryzihabitans, Gordonia terrae",46,2.7296363680453,"c(172.2, -42.71833)"
39367,Lake Marion,Mesotrophic,"Raoultella ornithinolytica, Pseudomonas poae, uncultured Rickettsiales bacterium, Rahnella aquatilis, Pseudomonas koreensis, Aeromonas sobria, Lelliottia amnigena, uncultured Burkholderiales bacterium, uncultured bacterium, Aeromonas salmonicida, Sphingomonas insulae, Acinetobacter johnsonii, Aeromonas veronii, Pseudomonas yamanorum, Pseudomonas putida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Shewanella putrefaciens, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Pseudomonas umsongensis, Acinetobacter bouvetii, Staphylococcus warneri, Pseudomonas umsongensis, Pseudomonas tolaasii, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Chryseobacterium indologenes, Acinetobacter haemolyticus, Pseudomonas fluorescens, Pseudomonas tolaasii, Enterobacter asburiae, Staphylococcus epidermidis, Pseudomonas fluorescens, Pseudomonas syringae, Afipia broomeae, Bacillus thuringiensis, Stenotrophomonas rhizophila, Janthinobacterium agaricidamnosum, Pseudomonas graminis, Rhodococcus fascians, Pseudomonas migulae, Aeromonas encheleia, Agrobacterium rubi, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas fluorescens, Klebsiella aerogenes, Pectobacterium carotovorum, Microbacterium oxydans, Enterobacteriaceae bacterium endosymbiont of Coelostomidia jenniferae, Pseudomonas moraviensis, Aeromonas caviae, Pantoea agglomerans, Pseudomonas synxantha, Mycobacterium iranicum, Mycobacterium vaccae, Pantoea ananatis",67,3.99157428306356,"c(172.2321582, -42.677912)"
39621,Lake Hochstetter,Oligotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Elizabethkingia meningoseptica, Acinetobacter johnsonii, Pseudomonas putida, Pseudomonas libanensis, Pseudomonas fluorescens, Yersinia pseudotuberculosis, Acinetobacter bouvetii, Yersinia similis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Mycobacterium litorale, Serratia marcescens, Serratia marcescens, Sphingomonas paucimobilis, Microbacterium testaceum",18,2.75209796473483,"c(171.670571, -42.445958)"
40071,Lake Rerewhakaaitu,Mesotrophic,"Enterobacter asburiae, Aerococcus viridans",2,3.6485773532432,"c(176.5000859, -38.2920385)"
40188,Lake Rotoehu,Eutrophic,"Aeromonas caviae, Microcystis aeruginosa, Aeromonas veronii, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii CIP 64.6, Arcobacter cryaerophilus",7,4.63853129114484,"c(176.5319335, -38.0151729)"
41293,Lake Denny,Eutrophic,"Pseudomonas fluorescens, Aeromonas salmonicida, Sphingomonas insulae, uncultured Burkholderiales bacterium, Pseudomonas fluorescens",5,4.26788819866268,"c(171.122638, -43.670134)"
41305,Lake Clearwater,Mesotrophic,"Brevundimonas vesicularis, Sphingomonas insulae, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Staphylococcus pasteuri, Pseudomonas fluorescens, Pseudomonas fluorescens, Aerococcus viridans, Rhodococcus fascians",13,3.56621317295415,"c(171.044722, -43.6027)"
41314,Lake Waahi,Hypertrophic,"Pseudomonas poae, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Pseudomonas fluorescens, Microcystis aeruginosa, Aeromonas sobria, uncultured bacterium, Sphingomonas insulae, Acinetobacter johnsonii, Aeromonas veronii, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter baumannii, Shewanella putrefaciens, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas paucimobilis, Pseudomonas tolaasii, Exiguobacterium sibiricum, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Pseudomonas migulae, Sphingomonas koreensis, Pseudomonas migulae",34,6.21235347811123,"c(175.124364, -37.556942)"
41679,Lake Eggeling,Mesotrophic,"Raoultella ornithinolytica, Pseudomonas poae, uncultured Rickettsiales bacterium, Rahnella aquatilis, Pseudomonas koreensis, uncultured Burkholderiales bacterium, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Pseudomonas fragi, Yersinia pseudotuberculosis, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Pseudomonas umsongensis, Acinetobacter bouvetii, Streptococcus mitis, Acinetobacter pittii, Rahnella aquatilis, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Serratia proteamaculans, Klebsiella oxytoca, Serratia fonticola, Pseudomonas brassicacearum, Pseudomonas tolaasii, Mycobacterium rhodesiae, Enterobacter asburiae, Sphingomonas panacis, Pseudomonas syringae, Afipia broomeae, metagenome, Pseudomonas fluorescens, Mycobacterium litorale, Yersinia intermedia, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Hafnia alvei, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas syringae, Rhodococcus fascians, Pseudomonas migulae, Aeromonas encheleia, Janthinobacterium agaricidamnosum, Serratia proteamaculans, Rouxiella chamberiensis, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas libanensis, Mycobacterium parascrofulaceum, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas fluorescens, Mycobacterium rhodesiae, Pseudomonas frederiksbergensis, Pseudomonas migulae, Stenotrophomonas maltophilia, Acinetobacter seifertii, Leuconostoc gelidum, Serratia plymuthica",80,3.82157854056047,"c(169.1452089, -43.98569205)"
43649,Lake Vincent,Mesotrophic,"Brevundimonas vesicularis, Microcystis aeruginosa, Acinetobacter johnsonii, Sphingomonas insulae, Stenotrophomonas maltophilia, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii, Pseudomonas psychrotolerans, Clostridium estertheticum subsp. laramiense, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas fulva, Acinetobacter johnsonii, Erwinia billingiae, Staphylococcus epidermidis, Pseudomonas putida, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Stenotrophomonas rhizophila, Kluyvera intermedia, Pseudomonas fulva, Pseudomonas putida, Pantoea agglomerans, Sphingomonas paucimobilis, Agrobacterium larrymoorei, Pseudomonas stutzeri, Agrobacterium radiobacter, Micrococcus luteus",35,3.69527316695118,"c(168.821629, -46.590107)"
44599,Lake Tuakitoto,Supertrophic,"uncultured bacterium, uncultured Rickettsiales bacterium, Shewanella putrefaciens, Pseudomonas marginalis pv. marginalis, Moraxella osloensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Mycobacterium mucogenicum, Pseudomonas graminis, Pseudomonas syringae, Streptococcus equinus, Pseudomonas fluorescens",15,5.05899949902153,"c(169.8248794, -46.22815363)"
4506,Voss Lagoon,Supertrophic,"Pseudomonas fluorescens, Microcystis aeruginosa, uncultured Burkholderiales bacterium, Acinetobacter johnsonii, Fusobacterium mortiferum, Janthinobacterium agaricidamnosum",6,5.43053111090909,"c(175.4932, -40.416283)"
45434,Lake 45434,Oligotrophic,"uncultured Rickettsiales bacterium, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, uncultured Burkholderiales bacterium, Acinetobacter guillouiae, Yersinia aleksiciae, Acinetobacter bouvetii, Clostridium estertheticum subsp. laramiense, Serratia proteamaculans, Pseudomonas tolaasii, Mycobacterium rhodesiae, Bacillus thuringiensis, Mycobacterium litorale, Yersinia intermedia, Rhodococcus erythropolis, Dolosigranulum pigrum, Janthinobacterium agaricidamnosum",19,2.54337924391158,"c(169.748105, -44.284887)"
45472,Lake Dumb-bell,Oligotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Rahnella aquatilis, Pseudomonas koreensis, Acinetobacter johnsonii, Sphingomonas insulae, Stenotrophomonas maltophilia, Pseudomonas yamanorum, Pseudomonas putida, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Pseudomonas putida, Acinetobacter baumannii, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Pseudomonas syringae pv. cerasicola, Pseudomonas umsongensis, Acinetobacter bouvetii, Streptococcus mitis, Acinetobacter pittii, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Acinetobacter calcoaceticus, Serratia fonticola, Pseudomonas tolaasii, Acinetobacter johnsonii, Enterobacter asburiae, Gemella haemolysans, Pseudomonas syringae, Chryseobacterium indologenes, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Pseudomonas lundensis, Pseudomonas tolaasii, Pseudomonas migulae, Acinetobacter calcoaceticus, Pseudomonas syringae, Serratia liquefaciens, Janthinobacterium agaricidamnosum, Pseudomonas lundensis, Pseudomonas fragi, Acinetobacter soli, Pseudomonas psychrophila, Rouxiella chamberiensis, Pseudomonas asturiensis, Lactococcus lactis, Pseudomonas rhodesiae, Pseudomonas libanensis, Delftia acidovorans, Stenotrophomonas maltophilia, Micrococcus luteus, Acinetobacter seifertii, Pantoea agglomerans, Erwinia rhapontici, Haemophilus haemolyticus",63,2.30154938951373,"c(169.7493006, -44.28588729)"
45514,Lake Ohau,Microtrophic,"uncultured Rickettsiales bacterium, Pseudomonas yamanorum",2,1.72660850154146,"c(169.850807, -44.230632)"
45686,Lake Gault,Oligotrophic,"Pseudomonas yamanorum, Afipia clevelandensis ATCC 49720, Acinetobacter guillouiae, Serratia fonticola, Acinetobacter bouvetii, Acinetobacter pittii, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Pseudomonas fluorescens, Leclercia adecarboxylata, Acinetobacter johnsonii",12,2.53207384930088,"c(169.984864, -43.430526)"
45688,Skifington Swamp,Oligotrophic,"Pseudomonas koreensis, Lelliottia amnigena, Pseudomonas yamanorum, Pseudomonas putida, Afipia clevelandensis ATCC 49720, Acinetobacter lwoffii, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas fluorescens, Pseudomonas putida, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Staphylococcus warneri, Clostridium estertheticum subsp. laramiense, Klebsiella oxytoca, Serratia fonticola, Pseudomonas tolaasii, Chryseobacterium indologenes, Pseudomonas tolaasii, Hafnia alvei, Pseudomonas fulva, Hafnia alvei, Pseudomonas fluorescens",23,2.52326552515905,"c(169.955011, -43.425827)"
46051,Lake Eyles,Oligotrophic,"uncultured Rickettsiales bacterium, Microcystis aeruginosa, Aeromonas sobria, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter lwoffii, Pseudomonas libanensis, Sphingomonas alpina, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Acinetobacter pittii, Staphylococcus warneri, Moraxella osloensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas tolaasii, Bacillus mycoides, Mycobacterium litorale, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas graminis, Pseudomonas rhodesiae, Pseudomonas mendocina",26,2.51785916219563,"c(167.4688, -45.25)"
46138,Lake Greaney,Oligotrophic,"Raoultella ornithinolytica, Pseudomonas poae, uncultured Rickettsiales bacterium, Lelliottia amnigena, uncultured Burkholderiales bacterium, uncultured bacterium, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Acinetobacter guillouiae, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Staphylococcus aureus, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Streptococcus mitis, Rahnella aquatilis, Pseudomonas umsongensis, Pseudomonas tolaasii, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas fluorescens, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Sphingomonas panacis, Pseudomonas syringae, Afipia broomeae, Pseudomonas fluorescens, Bacillus mycoides, Mycobacterium litorale, Stenotrophomonas rhizophila, Acinetobacter calcoaceticus, Pseudomonas tolaasii, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Hafnia alvei, Pseudomonas syringae, Serratia liquefaciens, Janthinobacterium agaricidamnosum, Pseudomonas fragi, Rathayibacter toxicus, Serratia proteamaculans, Rouxiella chamberiensis, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas libanensis, Mycobacterium parascrofulaceum, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas frederiksbergensis, Pseudomonas migulae, Achromobacter xylosoxidans, Enterobacter hormaechei subsp. steigerwaltii, Schaalia odontolytica",67,2.4115357825514,"c(168.7847549, -44.0930778)"
46212,Lake Douglas,Mesotrophic,"uncultured Rickettsiales bacterium, Rahnella aquatilis, uncultured Burkholderiales bacterium, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas putida, Acinetobacter baumannii, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Serratia fonticola, Pseudomonas umsongensis, Acinetobacter bouvetii, Staphylococcus warneri, Pseudomonas umsongensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Serratia proteamaculans, Klebsiella oxytoca, Serratia fonticola, Pseudomonas fulva, Pseudomonas brassicacearum, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Erwinia billingiae, Pseudomonas alcaliphila, Sphingomonas panacis, Aerococcus viridans, Pseudomonas syringae, Pseudomonas fluorescens, Comamonas testosteroni, Mycobacterium litorale, Pseudomonas putida, Yersinia intermedia, Pseudomonas plecoglossicida, Pseudomonas tolaasii, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas syringae, Serratia liquefaciens, Pseudomonas putida, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fragi, Rathayibacter toxicus, Rouxiella chamberiensis, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Erwinia persicina, Pseudomonas libanensis, Pseudomonas putida, Pseudomonas fluorescens, Pseudomonas frederiksbergensis, Pseudomonas migulae, Acinetobacter calcoaceticus, Pantoea agglomerans, Pseudomonas xanthomarina, Bacillus subtilis",74,3.65940488410992,"c(169.0915972, -43.96692516)"
46484,Lake Duncan Stream 3,Oligotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Pseudomonas koreensis, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter guillouiae, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Acinetobacter baumannii, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Acinetobacter pittii, Staphylococcus warneri, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Klebsiella oxytoca, Pseudomonas fulva, Pseudomonas tolaasii, Acinetobacter johnsonii, Aerococcus viridans, Pseudomonas fluorescens, Yersinia intermedia, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Pseudomonas lundensis, Pseudomonas tolaasii, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas fragi, Acinetobacter soli, Pseudomonas psychrophila, Pseudomonas libanensis, Pannonibacter phragmitetus, Pseudomonas frederiksbergensis, Acinetobacter seifertii, Mycobacterium iranicum",47,2.40736770785283,"c(170.059323, -44.032042)"
46493,Lake Duncan Steam 1,Oligotrophic,"Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Streptococcus pneumoniae, Serratia fonticola, Acinetobacter bouvetii, Streptococcus mitis, Staphylococcus warneri, Pseudomonas tolaasii, Pseudomonas tolaasii, Enterobacter asburiae, Gemella haemolysans, Staphylococcus epidermidis, Pseudomonas putida, Pseudomonas tolaasii, Dolosigranulum pigrum",15,2.79694172732592,"c(170.0428026, -44.01221492)"
46494,Lake Irish Stream,Oligotrophic,"Raoultella ornithinolytica, Pseudomonas poae, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Rahnella aquatilis, Pseudomonas koreensis, uncultured Burkholderiales bacterium, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Stenotrophomonas maltophilia, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Acinetobacter baumannii, Pseudomonas fragi, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Serratia fonticola, Acinetobacter bouvetii, Streptococcus mitis, Acinetobacter pittii, Staphylococcus warneri, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Acinetobacter calcoaceticus, Pseudomonas putida, Pseudomonas fluorescens, Klebsiella oxytoca, Serratia fonticola, Pseudomonas fulva, Pseudomonas tolaasii, Acinetobacter johnsonii, Enterobacter asburiae, Gemella haemolysans, Sphingomonas panacis, Aerococcus viridans, metagenome, Chryseobacterium indologenes, Acinetobacter baumannii, Pseudomonas fluorescens, Comamonas testosteroni, Pseudomonas fragi, Pseudomonas putida, Acinetobacter bouvetii, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Pseudomonas lundensis, Pseudomonas tolaasii, Pseudomonas migulae, Acinetobacter calcoaceticus, Pseudomonas fulva, Serratia liquefaciens, Rhodococcus fascians, Janthinobacterium agaricidamnosum, Rhodococcus erythropolis, Pseudomonas lundensis, Pseudomonas fragi, Acinetobacter soli, Pseudomonas psychrophila, Pseudomonas putida, Shewanella putrefaciens, Rouxiella chamberiensis, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas libanensis, Pseudomonas putida, Delftia acidovorans, Clostridium beijerinckii, Delftia acidovorans, Pseudomonas fluorescens, Pseudomonas rhodesiae, Stenotrophomonas maltophilia, Acinetobacter calcoaceticus, Stenotrophomonas rhizophila, Acinetobacter seifertii, Pseudomonas stutzeri, Brevundimonas diminuta, Bacillus cereus, Acinetobacter soli, Acinetobacter junii CIP 64.5, Finegoldia magna, Shewanella putrefaciens 200, Actinomyces oris, Bacillus cereus",103,2.80457437438989,"c(170.040978, -43.992728)"
46496,Lake Duncan Stream 2,Mesotrophic,"uncultured Rickettsiales bacterium, Rahnella aquatilis, uncultured bacterium, Pseudomonas yamanorum, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas fluorescens, Streptococcus mitis, Pseudomonas umsongensis, Pseudomonas tolaasii, Clostridium estertheticum subsp. laramiense, Pseudomonas tolaasii, Gemella haemolysans, Stenotrophomonas rhizophila, Pseudomonas tolaasii, Pseudomonas migulae, Pseudomonas fulva, Escherichia fergusonii, Rhodococcus fascians, Gardnerella vaginalis 409-05",20,3.23906802573203,"c(170.052358, -44.017103)"
46564,Lake Pukaki,Microtrophic,"uncultured Rickettsiales bacterium, Pseudomonas putida, Shewanella putrefaciens, Acinetobacter pittii, Pseudomonas fluorescens",5,1.72787872522265,"c(170.165013, -44.07395)"
46723,Lake Moeraki,Mesotrophic,"Pseudomonas poae, Rahnella aquatilis, Lelliottia amnigena, uncultured bacterium, Acinetobacter johnsonii, Stenotrophomonas maltophilia, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas fluorescens, Serratia plymuthica, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Shewanella putrefaciens, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Acinetobacter pittii, Staphylococcus warneri, Rahnella aquatilis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas putida, Klebsiella oxytoca, Pseudomonas brassicacearum, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Sphingomonas panacis, Aerococcus viridans, Pseudomonas syringae, Pseudomonas fluorescens, Comamonas testosteroni, Yersinia intermedia, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas syringae, Pseudomonas migulae, Aeromonas encheleia, Rhodococcus erythropolis, Rouxiella chamberiensis, Pseudomonas asturiensis, Pseudomonas libanensis, Agrobacterium larrymoorei, Pseudomonas fluorescens, Paracoccus yeei, Shewanella putrefaciens",55,3.57358408329101,"c(169.28694, -43.73432)"
